gene_short_name,V515-06187-A1,TNT-1,TNT-2,TNT-3,TNT-4,TNT-6,TNT-8,TNT-13,TNT-14,TNT-16,TNT-18,TNT-20,TNT-24,TNT-26,TNT-27,TNT-30,TNT-33,TNT-35,TNT-41,TNT-44,TNT-45,TNT-48,TNT-49,TNT-50,TNT-53,TNT-54,TNT-56,TNT-57,TNT-58,TNT-62,TNT-65,TNT-67,TNT-69,TNT-71,TNT-73,TNT-76,TNT-79,TNT-80,TNT-81,TNT-82,TNT-83,TNT-85,TNT-92,TNT-94,TNT-98,TNT-100,TNT-104,TNT-105,TNT-111,TNT-113,TNT-115,TNT-117,TNT-121,TNT-122,TNT-123,TNT-132,TNT-133,TNT-134,TNT-138,TNT-139,TNT-141,TNT-152,TNT-154,TNT-157,TNT-158,TNT-166,TNT-167,TNT-177,TNT-182,TNT-183,TNT-186,TNT-187,TNT-192,TNT-194,TNT-195,TNT-197,TNT-201,TNT-202,TNT-204,TNT-208,TNT-209,TNT-210,TNT-211,TNT-214,TNT-217,TNT-218,TNT-219,TNT-220,TNT-223,TNT-224,TNT-225,TNT-227,TNT-231,TNT-234,TNT-238,TNT-239,TNT-240,TNT-245,TNT-252,TNT-259,TNT-265,TNT-267,TNT-269,TNT-270,TNT-271,TNT-272,TNT-274,TNT-275,TNT-277,TNT-278,TNT-281,TNT-282,TNT-283,TNT-288,TNT-289,TNT-293,TNT-296,TNT-297,TNT-299,TNT-300,TNT-304,TNT-310,TNT-311,TNT-313,TNT-318,TNT-321,TNT-322,TNT-325,TNT-326,TNT-328,17-00097-1_S9_cufflinks,17-00099-0_S15_cufflinks,17-00100-2_S17Aligned_cufflinks,17-00101-5_S19Aligned_cufflinks,17-00103-7_S3Aligned_cufflinks,17-00104-2_S7Aligned_cufflinks,17-00105-7_S10_cufflinks,17-00107-9_S10Aligned_cufflinks,17-00108-5_S18Aligned_cufflinks,17-00109-8_S14Aligned_cufflinks,17-00110-9_S15Aligned_cufflinks,17-00111-2_S4_cufflinks,17-00112-1_S7_cufflinks,17-00113-4_S11_cufflinks,17-00114-7_S13_cufflinks,17-00116-9_S2Aligned_cufflinks,17-00118-2_S5Aligned_cufflinks,17-00119-5_S5_cufflinks,17-00121-8_S12_cufflinks,17-00122-1_S1_cufflinks,17-00123-8_S16Aligned_cufflinks,17-00124-3_S12Aligned_cufflinks,17-00125-8_S13Aligned_cufflinks,17-00127-8_S3Aligned_cufflinks,17-00131-5_S8Aligned_cufflinks,17-00132-8_S16Aligned_cufflinks,17-00139-2_S9Aligned_cufflinks,17-00140-2_S2_cufflinks,17-00141-7_S14Aligned_cufflinks,17-00143-5_S2Aligned_cufflinks,17-00149-2_S3_cufflinks,17-00152-9_S4Aligned_cufflinks,17-00156-7_S13Aligned_cufflinks,17-00157-0_S11Aligned_cufflinks,17-00159-1_S1Aligned_cufflinks,17-00160-1_S2Aligned_cufflinks,17-00163-6_S7Aligned_cufflinks,17-00165-0_S10Aligned_cufflinks,17-00166-3_S11Aligned_cufflinks,17-00174-6_S15Aligned_cufflinks,17-00212-8_S3Aligned_cufflinks,17-00214-4_S8Aligned_cufflinks,17-00243-6_S9Aligned_cufflinks,17-00252-2_S13Aligned_cufflinks,17-00258-5_S5Aligned_cufflinks,17-00269-8_S12Aligned_cufflinks,17-00270-5_S14Aligned_cufflinks,17-00271-8_S16Aligned_cufflinks,17-00280-7_S4Aligned_cufflinks,17-00283-0_S6Aligned_cufflinks
SEMA3C,89.189,26.6623,20.5534,11.8076,122.228,22.884,22.714,51.7291,7.38516,79.0897,31.6493,90.543,11.163,41.0773,8.38648,72.1543,20.5231,67.2934,23.3876,55.7138,66.4924,60.8777,34.3299,140.37,8.49986,21.6573,104.979,14.4221,5.29232,18.5492,140.311,97.1217,61.7731,32.5338,15.7635,31.7132,30.6627,28.6527,6.0655,59.9662,15.3978,41.3754,67.1468,14.8,61.4877,25.4714,302.366,11.2917,36.4009,7.66827,9.35257,40.4564,75.8396,121.884,16.9621,24.1565,120.158,30.8402,48.4115,22.0941,156.839,68.4341,15.6864,20.029,60.6751,16.292,29.3804,38.0269,33.6478,23.6015,34.5495,38.5855,76.662,8.37491,37.1668,19.5544,7.6334,32.5006,55.0883,89.8808,13.7044,62.8637,3.79178,11.3266,0.384932,54.7683,41.6009,10.7517,182.94,45.6935,29.3055,5.34039,97.5067,23.6758,5.10211,63.8822,0.515182,53.3267,3.39758,46.0447,22.3716,22.9813,25.4501,80.1454,5.74939,33.857,5.41211,17.9353,65.9215,21.9546,32.1716,59.1956,4.05474,24.9641,22.1075,25.0484,4.72316,11.818,37.7756,6.19792,1.96994,20.3951,13.1071,19.0473,33.6265,5.44746,24.3407,17.0593,27.273,9.95055,46.9475,15.1164,52.284,73.134,30.594,42.2899,36.7929,63.9728,12.525,84.3966,13.6146,32.9593,11.1491,31.7723,33.7191,151.089,46.8309,4.72481,122.44,58.1962,60.4379,20.1514,33.3766,11.4171,24.4515,23.1293,38.9655,72.0489,75.3746,17.3161,27.6404,13.8256,0.966204,113.926,5.02335,5.61644,13.6893,24.187,13.7459,30.0744,53.0699,55.6406,61.3215,158.167,11.4289,30.6454,57.9119,68.2334,21.9289,57.5002
SERHL2,5.02658,0.603352,0.260188,3.53357,96.2706,894.96,16.1385,0.361312,11.0643,185.252,0,53.8477,1.56208,3.61966,15.212,2.18186,7.81271,293.1,3.43356,0.268983,1.33335,0.107499,1.01784,12.6058,0.96246,1.83304,12.1442,2.41741,0.873811,0.84822,1.11256,17.4401,1.48836,2.12248,1.2349,2.36334,7.42684,8.24695,2.5315,6.88061,142.226,0.700095,1.47592,0,8.79175,1.91457,185.863,1.23294,546.021,3.6563,5.03873,1.42352,4.62032,33.662,1.43949,9.62371,15.5356,4.04001,0,2.80262,3.32934,270.479,0.266631,2.29392,0.80852,1.3535,475.086,11.314,2.16735,20.5574,0,0.464766,195.241,5.66259,1.57418,0.298226,4.88326,0.991125,56.482,23.9761,1.66477,3.14037,0.0659862,1.63512,6.73379,0.398353,2.98422,1.4366,5.80047,1.84432,1.07147,1.21357,3.99712,3.82011,2.94451,5.63717,0,6.5431,2.05094,0,2.64179,7.63659,3.41625,532.459,7.25241,2.16369,0.250193,0.578943,1.01517,23.6951,0.112596,2.15706,18.7518,5.57275,5.33505,71.7846,0.739515,3.68198,0.538739,2.88549,1.30511,2.09642,2.84307,0.238502,1.62353,0.718039,6.08545,0,0,0.658811,9.03314,11.3393,1.62858,2.86803,2.41013,3.21186,2.4453,1.83139,7.81635,0,3.37232,2.39409,33.4034,1.81287,18.7642,31.3695,9.31367,7.02274,22.6899,9.48451,4.08928,0,44.4878,0,3.3933,10.0127,4.63755,8.46437,5.89006,16.2918,1.3887,0,0,3.74914,1.77492,2.62127,2.30145,11.0512,17.3606,16.4697,256.397,2.18722,19.9281,399.146,14.0748,1.56572,544.137,574.127,72.8702,1.59135
SFRP1,35.3095,0.445617,0.346055,0.159813,2.25192,3.34294,42.6241,26.1441,12.4205,1.82529,3.7535,0.547809,22.0046,4.2071,33.8663,17.7648,42.2408,5.33297,38.3568,12.8129,21.9643,16.8272,3.58035,16.7954,17.0348,14.4536,4.78919,41.9017,1.5655,50.8834,0,4.03949,59.0984,5.53729,0.100459,10.8045,8.06581,0.560566,12.993,11.0022,0.416292,7.5595,20.5385,3.6155,3.23093,18.3509,1.4594,9.92695,2.22108,5.04083,4.03801,4.88652,22.1675,11.1975,31.8088,3.43042,8.57477,27.6853,29.8529,15.2094,1.24034,8.47137,0.300806,5.69443,22.7723,95.0425,4.29796,4.2594,9.46982,2.33003,22.216,16.0133,23.7525,9.52922,5.84876,8.08381,44.181,4.3348,1.93916,2.97351,1.9717,17.6487,13.1442,25.2839,3.47615,9.11303,0.601146,8.36326,0,0.318435,11.2392,8.69625,2.70922,15.3514,3.25499,15.3376,4.98817,0,0.86701,0.399455,0.189268,0.0948535,3.45491,1.61611,14.8229,6.14424,9.59906,3.59658,5.73362,0.244185,4.82991,4.15131,0,35.9048,29.3637,0.0869003,11.6134,40.8617,11.8774,7.01728,23.9901,1.07838,36.9399,14.1765,62.9304,11.2555,26.554,4.72912,10.1147,24.6403,31.8986,0.259724,0.983299,1.14134,2.36344,1.06089,3.78211,1.20859,13.0061,4.28439,11.7983,2.96769,20.9305,1.93791,15.6747,16.9775,13.2394,1.51569,22.2943,0.739277,2.2113,7.28486,9.57648,2.21414,5.26698,0.651243,1.51994,2.53916,6.9682,0.528364,19.716,0,1.76527,15.0663,5.7912,9.88577,1.57306,14.3896,9.12729,6.85617,0.426925,16.7218,6.72849,0.424498,20.2949,2.3822,0.39879,4.81089,0.324163,3.24058
SIDT1,0.909009,14.2356,29.3222,0,13.2347,29.5009,0.644053,0.557344,4.10468,17.5978,4.20869,38.2892,3.34404,1.23219,0.953296,1.85744,12.8335,22.7414,1.50153,13.0942,3.27007,8.99332,9.38234,1.63791,1.47696,21.7554,24.3258,1.0019,0,2.8378,2.77711,8.95075,1.39344,2.0698,3.01369,2.9025,0.512936,15.5163,4.27793,1.21553,16.3553,0.900163,3.70809,2.89244,18.52,6.62159,37.3052,7.38206,22.7282,19.857,8.53938,8.4761,5.70291,14.3831,1.94103,21.0521,19.9844,1.84421,4.34556,1.97089,72.2701,30.1822,0.799825,5.13203,0.340445,4.05504,43.6153,0,1.16947,16.7941,4.63482,2.00952,5.42047,0.870456,4.88103,1.70233,2.67896,2.41152,17.7867,17.9819,28.4101,18.0737,21.0913,4.16664,41.6228,10.4605,15.2371,16.2039,84.0145,13.8929,2.56792,14.5798,8.15287,6.04401,32.8407,14.1793,2.4719,15.6307,29.98,18.1512,23.2043,14.4285,4.39133,23.9854,10.5153,1.06168,5.93605,1.18936,24.6341,19.3007,5.19909,5.48231,23.4269,0.292844,0.705832,19.8668,1.30631,2.16657,2.94446,4.66646,1.73806,3.39723,1.09508,3.70818,6.21714,2.17142,1.77926,43.0664,3.11273,1.07031,1.42207,14.5501,2.97838,0.697295,3.21991,8.90804,2.94982,24.0965,6.64324,1.81069,26.2512,5.32792,2.31862,1.03892,7.32397,5.80579,21.2172,21.6157,9.90997,11.5365,5.97505,30.0365,10.0237,0,6.67357,8.83893,0.872016,3.1283,5.71251,14.89,5.21851,147.595,0,1.31951,3.49898,0.634227,0.513963,4.71277,2.2453,1.85686,14.2961,2.41022,9.63895,21.9994,6.00681,1.95399,15.0462,8.51488,22.2534,2.26422
SOX10,3.84721,0.283338,0,0,0,0.120566,1.87999,0.79293,3.30603,0.0722504,0.339244,0.257498,3.58091,2.23205,0.935596,4.68053,2.78625,0.107528,1.10783,1.10416,1.79304,1.82181,0.894327,0.0526336,2.81897,1.61582,0,4.40662,3.62671,2.12555,0.023847,0,1.60505,0.103956,0.00900422,4.68407,0.356422,0,3.87501,2.68954,0.0883835,0.780131,0.205921,0.108668,0.545676,1.58692,0,0.136748,0.122019,0.112743,0.812829,0.401648,2.33552,0.074546,0.757518,0.0750195,0,4.76922,2.89194,3.85785,2.96958,0,1.1984,0.515416,3.99361,4.69807,2.04258,1.8337,1.41359,0.464487,1.85598,0.0943175,0.141943,1.39412,1.49964,0,4.45913,0.713127,0,0.200058,0.281703,0.505514,0.52432,0.462377,0.696051,0.0940624,0.0738485,1.01821,0,0,1.36651,0.0633104,0,3.83049,0.824529,0.45138,0.229275,0,0,0,1.01938,0.824018,0.850839,0.0149695,0.85607,1.368,2.35841,0,0,0,0,0.0744644,0,2.0321,1.40946,0,0,2.94014,2.03024,1.22571,0.549191,0.328327,0.974734,0.290165,2.23541,1.45691,2.17461,0,0.241657,0.88442,0,0,0.0116108,0,0,0.270609,1.75675,0,6.35197,0,13.8201,1.2086,7.67526,1.62839,4.06913,4.77844,6.1676,0.786433,5.7557,1.42701,0.258799,4.99757,3.93353,7.96475,0,0.189706,0.241863,5.45062,5.33047,0,0.287328,2.55568,6.01954,6.69312,6.33002,7.16494,0,6.15337,7.36076,0.0243124,0.0450493,7.53359,1.24586,0.0753492,10.7546,0.878964,0.075293,0.709455,0.0778642,0.872099
SPDEF,0.141878,10.6382,4.22867,0,3.17591,21.657,0.869403,0.365963,1.77865,16.2187,0,4.70318,0.433642,0.592224,0.413431,0.263268,7.13518,5.95793,0,0.867882,0.332551,1.17641,0.0439741,3.06071,0.0299376,0.788334,1.59912,0.0267275,0,0.125309,0.119194,3.88299,0.25425,0.214666,0,0,0,6.83263,0.0297448,0,11.802,0.268385,0.113258,0.191206,0.787379,0.404139,4.93238,0.170057,8.59881,0,0.27778,0.172244,1.25775,5.45354,0.285567,4.62556,3.02298,0.468364,3.11461,0.692795,1.04922,4.88874,2.73134,0.352868,0.803342,1.81419,18.284,0,0,8.69953,1.47995,0,2.99063,0.123991,1.43333,0,1.48852,0.0501171,5.67909,4.01216,0.0449808,0.225649,0.613094,0.552673,0.452909,0,4.07118,0.365414,2.58808,2.45309,0.0600407,0,3.13514,0,0.268316,0.381323,0,0,0.293069,0,0.0799588,0,0.0780796,2.37184,1.04728,0.0265239,1.32696,0,0.146751,1.68026,0,0.115434,7.9692,0.191122,0.139067,5.743,0,0.387559,0.868376,0.378686,0.485162,0.0370245,0.13159,0.328509,0,0,0.516921,0.983012,0,0.0612579,0.783422,0.731248,0,0,0.0819532,0.0699543,0,0,0.443012,0.790368,10.8008,0.735854,3.70993,0,1.04377,1.30039,1.19861,4.46731,3.26226,1.55112,0.409478,1.174,3.79168,0,0.0544585,0,0.0584349,0.141015,1.26166,15.935,0.506156,4.64858,0,0.0915142,0.23276,0.302264,0.223563,2.14608,0.251675,0.604543,9.11262,0.147078,2.54524,26.3392,0.68243,0.105713,7.91627,3.82498,12.1178,0.0337802
SPRR1B,0.0944781,5.85202,0,0,0,1.3745,0,0,0,0,0.192372,5.43696,0,0,0,0.494599,0,0.15053,0,0,0,0,0,0.104007,0,0,0,0.428247,0,0,0,0,0,4.1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02934,0,0,0,0,0,0,0,0,0,0,0,0,12.3582,0,0,0,0,0.103411,0,0,0,0,0,0.188152,1.12615,0.731959,1.11173,0,0,0.569532,0,0,0,0,0,0,0,19.5733,0,0,0,0.523364,0.47054,1.77931,0,0,0,0,0,0,0.486325,0,0,0,0,0,0,0,0.0904638,7.65229,0,0,0,0,0,0,0.278642,0,0,0.118248,0,0,0,0,0,0.512416,0,0,0,6.10713,0.0649554,3.26633,0.384352,7.66609,0,7.9079,0,408.354,0,93.0754,0,0,0.799141,20.3387,0,0,0.109718,10.5353,0,23.7501,0,0,0,7.15657,0,137.288,0,0,0,0,0,0.357226,2.66537,0.52413,0.308586,0.669671,0,267.837,0.0653934,2.41108,0.10835,0,0,0,0,0,0,2.01348
SPTLC2,28.7351,32.4383,51.4217,34.0779,29.6352,95.8327,27.8543,11.7933,50.5338,298.634,16.2373,83.8432,59.4068,38.188,54.4677,40.6402,86.3208,103.125,40.6695,29.1229,47.2347,38.3509,8.47609,168.345,25.3893,78.933,52.2154,51.2638,4.23276,30.4717,15.0217,69.1719,27.3687,41.796,13.6311,40.9352,30.6108,67.5695,32.8837,31.9076,99.8843,27.1889,34.9804,58.4078,27.576,47.0239,128.374,17.4526,153.029,30.3911,74.6543,32.9667,46.7418,60.5191,63.7563,15.6968,69.4324,17.6175,28.2666,99.0664,39.1107,82.232,34.4312,23.1361,48.0065,44.4199,100.115,17.4346,74.3666,75.6745,30.6768,43.004,92.5973,19.9639,44.4492,20.6077,55.1168,23.592,38.3141,177.357,66.6195,86.4089,17.2824,58.1008,37.9831,33.454,44.4583,23.8886,55.0856,52.7982,50.3319,101.033,25.4481,49.8823,46.953,75.5368,15.8622,36.6645,69.7546,51.5029,39.5264,7.86529,49.8859,55.7678,37.9832,34.3879,28.8158,34.6502,43.5769,47.7442,43.3611,178.102,46.537,37.3837,40.9009,165.094,17.2495,36.4933,26.9449,104.515,22.3435,30.5086,32.6182,27.6522,41.8028,12.506,35.8602,8.20777,19.0873,10.6137,44.3926,46.0317,34.5352,40.5093,36.1338,27.6182,15.1177,20.6055,22.9936,11.6443,18.5445,32.5144,50.6829,37.4772,36.838,34.1525,10.1009,46.6552,47.5721,11.985,30.4775,48.7606,31.9106,75.7357,20.6005,23.3392,24.144,33.5879,37.3209,94.7651,62.1005,0,0,40.6082,39.8789,49.6177,32.8332,36.9972,34.4548,60.9163,69.0722,25.4354,28.4852,45.0153,36.547,24.273,85.9094,49.9711,55.1443,33.8155
SRPX,12.4869,3.72821,2.93003,5.38411,6.64019,3.8595,3.72588,5.93244,1.23219,10.7163,2.91963,10.2693,5.28882,10.7936,2.94887,7.81561,4.34368,4.10102,9.47686,14.3073,3.68179,18.5705,10.3912,3.51456,1.37933,12.1905,5.61139,7.25335,0.102861,3.95488,1.93659,20.0714,3.85464,1.4254,1.04663,8.16291,2.00317,1.18188,2.22247,3.4502,2.11423,2.96741,6.28365,0,3.13155,3.69887,8.902,1.86908,9.55792,1.47954,1.54925,1.55964,4.75572,10.919,4.66545,7.88364,4.51251,8.93184,3.70946,7.10769,2.33744,7.04573,5.56226,3.4083,3.10999,6.65442,3.04974,8.21848,5.44512,1.61665,11.4884,10.878,12.4008,5.00084,13.5443,3.03199,4.59853,2.13951,1.88131,2.6516,1.62465,2.24911,13.1963,0.900945,3.18607,0.624435,3.4648,6.61767,3.35209,5.92513,5.677,0.702949,2.24238,3.09636,1.62707,1.4964,0.236994,0.502636,1.39382,6.79803,0.232665,0,4.5408,0.486246,2.86267,1.3637,3.21448,3.03912,6.43555,1.06881,0,0.979694,2.36183,13.0041,14.1535,1.01191,0.0834734,2.91066,2.8907,1.16704,1.76454,3.37921,3.64121,3.32821,4.89765,1.2381,3.19103,0.476734,2.17439,11.3068,5.55629,0.586912,2.21329,3.51572,6.0477,1.56102,10.6326,9.57411,2.07515,6.32479,0.814167,8.0017,3.01482,4.32891,6.34974,25.4276,7.35316,4.45723,14.9014,4.18922,5.96584,8.0311,11.316,0,0.210772,11.9724,1.27999,3.01984,4.75576,0.776788,38.6601,0,0,11.5373,1.90092,1.60124,1.92123,7.7255,1.95249,13.6723,3.76485,3.66182,14.706,2.65072,3.4638,4.76311,4.12882,30.9274,1.21131,12.2752
TCF7L1,11.751,2.02222,2.31134,3.12443,7.72303,4.03833,87.3457,14.4279,51.7263,6.46698,13.6733,1.95526,13.9768,4.24741,4.68032,23.802,13.4634,4.14047,44.3834,8.50101,8.33778,22.2101,39.6384,8.4502,23.572,5.8485,5.55876,51.5262,22.6994,18.6337,6.70851,7.45364,21.0061,9.74195,28.8742,26.0239,4.14436,7.05186,9.41361,5.74527,5.28734,10.6981,11.4878,8.26598,6.33703,12.9741,4.85791,7.84506,3.05407,33.2491,3.03016,16.3451,11.4588,3.87754,13.0712,2.52194,1.12875,32.592,39.6483,12.025,5.11118,3.51488,28.9403,19.2652,23.0176,16.6514,7.44906,12.356,17.4982,15.0091,17.1422,19.9522,4.49596,26.9459,6.93266,11.6431,18.7519,12.4548,2.498,4.7443,5.12794,6.50692,8.44293,5.49553,4.03289,16.0211,2.14677,10.6683,1.08168,3.49831,4.43431,7.03705,5.53084,29.2323,5.73333,6.582,33.1589,4.09108,1.03906,2.74681,5.04884,6.91885,7.46634,1.81681,16.9241,36.1423,5.90954,10.4131,1.6715,0.853785,4.37187,1.45767,0.731486,13.6998,13.4957,2.28561,11.2977,11.6125,10.5965,16.0625,9.31606,5.79892,9.57248,11.0725,28.1337,15.7481,12.017,5.27969,27.8505,8.46657,21.8613,6.95985,7.3748,13.5439,4.27525,4.27422,13.3002,5.48526,14.3223,8.40343,26.4978,5.32251,9.5899,12.1978,8.07737,17.4147,15.4859,8.2904,18.4465,29.4036,20.1422,4.91668,17.9877,18.2386,38.0919,7.31608,11.0243,11.4746,12.9167,14.8675,18.683,43.2203,0,9.27533,7.08186,12.7575,26.805,12.2126,15.9373,3.74559,2.6816,7.43368,10.1506,5.74571,9.43708,13.2797,1.68946,6.54781,5.66091,4.77297
TFAP2B,1.18026,0,1.66301,0,7.52846,147.877,2.28522,4.86966,2.54938,34.228,0.0264427,0.908734,0.236124,0.561269,0.171971,0.241457,0.0871335,54.4317,0.412276,2.00691,0.199188,7.76836,3.73534,6.84501,0.612569,13.5869,34.3267,0.631304,2.55401,1.32869,6.92479,29.399,1.01875,4.96422,0.89359,0.0480311,0,107.23,0.25997,0.378274,91.2466,0.306106,1.46155,19.4703,1.95417,0.287497,92.3299,3.45665,60.1361,0,0,0.301744,0,94.7121,1.444,18.4351,19.6431,1.0816,1.48915,1.54039,5.01163,41.8386,0,0,0.650862,0,88.6032,0,0.296831,12.5701,0.129733,1.45806,30.4718,2.17153,4.9751,2.15162,0.514811,0.0439049,27.5623,63.8229,0.315354,1.14647,21.8357,0,0,0.0511936,0,3.98359,83.7343,18.2922,0.551706,0.488196,1.15365,0.651673,0,1.99583,0,0.586359,0.705329,0.0328593,0.0699716,53.7207,0.547532,69.5657,3.51015,0.162396,6.5627,0.61462,8.63893,82.1722,0.00802045,0.0384123,0.851188,1.27913,0.445715,93.3454,0.187122,0.54202,2.20139,0,0.318333,0.420905,0.183917,0.0319616,0.236125,0,5.67484,1.15901,9.64635,0.804536,0.418495,1.62638,1.80719,0.625831,0.374233,0.615416,1.07282,0.202828,0.213072,3.19162,19.6334,1.07807,0.508347,0.300197,0.327111,7.85881,10.5496,2.94134,5.71247,0.117817,0.268108,0,3.92227,1.05255,0,0,0.257357,0.613329,2.29971,34.9977,9.60052,0,0,0.435733,0,0.0538654,0.956076,1.31903,0.330716,11.5213,28.0595,1.03148,6.80933,22.5216,0.438146,21.966,18.7696,8.73733,14.087,0.077316
THBS4,8.67223,0.761345,9.77135,0.079968,4.58691,37.4631,21.1983,13.4366,0.667736,10.0685,24.2912,98.0214,4.62645,10.4444,4.17952,7.56554,74.9931,12.3296,16.1641,63.4373,2.1029,53.9149,1.39512,6.72779,5.73771,94.121,23.8532,6.38016,1.68743,2.546,4.33286,26.4865,18.6862,5.57063,4.65828,26.1723,2.09436,37.9981,1.31731,5.24717,8.67857,13.8041,20.4333,6.38352,5.17795,8.39324,219.377,6.39966,24.2651,13.0656,5.97353,8.9054,30.4901,246.52,4.32413,13.3943,129.305,7.51145,24.1,16.9838,63.14,80.985,46.2432,10.2009,4.14394,39.9089,13.5348,22.2968,34.1712,8.89122,28.225,22.4667,94.5627,16.24,19.324,10.4635,13.2923,9.82113,52.0386,17.0684,11.9925,2.78873,61.5473,9.84095,8.61506,4.25511,105.4,29.7523,87.3978,43.7954,57.9839,1.73265,10.1966,5.82503,5.51876,5.87345,0.373618,1.95089,19.072,13.4075,1.13356,1.26627,32.1965,6.98055,10.0297,5.26763,1.26906,14.4432,20.1354,6.88127,2.93782,1.69832,4.76762,28.9139,25.1457,5.02284,7.62169,11.2152,8.9721,0.413193,5.10417,3.69999,47.667,7.02478,6.8529,20.2648,39.4894,2.09302,1.19803,6.2626,1.09118,3.04118,3.80087,7.68199,5.72026,3.75493,4.27227,33.2562,6.26509,1.54847,2.78039,2.12714,1.58262,2.00873,4.39824,10.1741,0.844511,0.898207,2.38517,7.53628,6.37277,37.7683,17.7867,0,0.588586,9.82158,6.21872,1.39697,0.902938,0.592485,15.0262,0,15.8989,12.4065,1.58316,0.485063,1.21156,9.05913,2.8859,2.54931,10.1305,2.33005,12.7354,15.5802,5.44268,6.7119,25.4608,11.9439,4.36571,8.05528
TNFAIP8,5.97248,12.598,42.9762,20.1621,26.519,11.5332,3.41071,6.38458,12.4301,28.6406,30.5044,22.5543,29.7009,5.72812,3.46861,14.5838,59.3159,48.9079,13.7256,29.6814,27.8568,20.3114,9.34008,16.5976,18.9355,40.9456,38.1764,12.7164,8.26238,17.2372,12.5995,23.0743,11.3972,19.1099,17.1811,13.5345,18.9576,47.828,19.5884,12.5866,26.934,22.5981,27.0821,10.5429,32.1947,48.5812,15.4619,14.0833,12.6779,25.5365,44.1196,23.5476,7.65783,30.0768,17.3322,58.0308,6.36265,24.3674,28.0107,18.1646,12.9335,33.7402,15.5569,37.2349,20.5731,9.97907,26.9164,10.7572,28.5502,22.5994,3.41552,15.8983,26.2559,15.6913,63.4308,34.4778,10.9691,11.4387,55.4688,34.1046,134.107,128.994,56.6026,15.2486,114.787,37.9827,43.0629,45.6794,41.4164,26.8295,17.7713,67.6812,21.7562,48.2796,103.533,134.384,15.1801,68.8324,152.685,33.4226,93.1282,29.2799,20.2453,30.4225,31.349,15.1367,21.9263,33.8904,99.2981,31.3622,22.9848,18.8429,12.5094,21.5253,15.142,9.34912,15.7102,20.7664,8.40701,18.8236,31.3755,21.7827,21.8018,23.985,23.671,25.2009,14.2634,45.8522,29.3606,5.01769,9.78406,33.5137,11.0254,6.64522,16.8954,8.91414,6.5877,5.88908,13.7328,24.3064,10.863,14.428,10.0954,12.079,19.3631,9.37209,12.507,45.9788,9.13379,13.5491,15.8607,26.3933,11.2917,30.9,18.0039,25.2074,5.70276,22.7301,10.2742,7.87435,17.7323,0,0,8.94067,14.9388,9.44032,8.02079,19.7065,7.56284,14.5558,23.0422,10.1745,14.1535,11.3768,14.6041,8.86002,23.6526,10.2542,16.454,13.0806
TNFSF10,24.8142,34.7003,17.5029,5.43364,23.4715,40.0102,14.0586,38.3791,14.402,158.82,65.3121,44.2258,125.454,11.9174,9.22564,14.1526,46.6286,58.3945,115.984,31.8392,22.0889,23.6433,49.6164,21.0228,29.5446,35.323,102.78,14.0494,9.4525,6.9446,7.56815,33.9976,9.12321,73.0496,172.615,11.8922,25.2807,74.6867,29.7736,9.16731,50.7573,15.7083,52.0291,35.5034,88.3038,108.079,138.212,14.3237,20.7587,45.1035,75.9663,31.8891,34.2835,33.9192,15.7489,32.1512,49.6478,21.7547,37.2177,42.7781,72.8703,54.9682,40.4481,37.5497,8.43641,30.8127,7.97765,37.211,18.4707,69.7579,29.4987,21.6716,58.4692,19.8522,44.5186,12.9188,31.0437,53.0847,27.04,26.7468,74.1737,70.8588,42.6141,16.9577,38.1127,30.9646,17.9517,33.2544,55.0767,27.5024,15.0652,18.0991,21.3015,21.3954,60.8272,70.8998,34.5012,44.0606,20.8352,54.1136,48.2169,1.91878,17.3422,27.4538,24.6704,22.141,43.8558,12.908,34.8402,57.7496,43.6615,273.724,30.3826,12.1125,14.0271,83.9819,38.096,18.3052,8.92687,48.8902,16.7768,30.3236,25.8363,8.09372,15.4007,16.3129,11.1771,57.3512,37.3773,4.20929,6.81171,12.9194,45.96,31.6048,77.0824,7.52508,8.1043,27.9843,8.582,17.6515,10.6811,21.9902,4.87246,20.4693,13.6293,43.2856,13.4055,74.206,39.5965,12.4991,39.6627,13.0099,18.0064,12.2587,282.779,8.99834,48.6482,44.791,8.05405,18.7849,63.7544,1.52524,173.023,11.2988,22.6113,32.8667,3.33955,15.2118,23.8705,48.0731,48.7501,13.3069,35.1596,41.5292,16.7985,42.7859,29.2146,18.0931,132.384,14.5029
